81750201108,81750201330,Gal Pal,Why don't we use this saying more?,|The Gal Pal comes with one Polka Green watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201325,Polka Dot Modkini,The sexiest swimwear ever,|The Polka Dot Modkini comes with one Polka Green watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201316,Casually Cocky,|We don't want to make a fuss, but we're the greatest watch company ever.  If you say Swatch, NO WATCH FOR YOU!!!|,|The Casually Cocky comes with one Polka Green watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201313,The Spotty Moddy,Why does no one call them polka spots?,|The The Spotty Moddy comes with one Polka Green watch face and one Pink Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201314,The Joker,The nice Joker.  With the question marks.  Not the greatest movie villain of all time Joker.   He gives us nightmares.,|The The Joker comes with one Polka Green watch face and one Purple Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201305,57 Steps,The average distance between compliments on your Modify,|The 57 Steps comes with one Polka Green watch face and one Red strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201329,Connect The Dots,Because nobody's gonna connect them for you,|The Connect The Dots comes with one Polka Green watch face and one Robin's Egg Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201322,AP Calc,If you aced AP Calc... you're probably not working at Modify,|The AP Calc comes with one Polka Green watch face and one Royal Purple strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201321,Socks and Underwear,|After all these years, it's still the least fun gift to receive|,|The Socks and Underwear comes with one Polka Green watch face and one Seafoam strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201323,Double Rainbow,What does it mean?!!? (http://www.youtube.com/watch?v=OQSNhk5ICTI),|The Double Rainbow comes with one Polka Green watch face and one SF Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201315,Burt & Ernie,Was Burt the one who made huge eye brows high fashion?,|The Burt & Ernie comes with one Polka Green watch face and one Slate Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201321,Cucumber Slumber,Got to use the cucumber slices to look fresh!,|The Cucumber Slumber comes with one Polka Green watch face and one Turquoise strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201303,With Extra Sprinkles,Is it rude if we always go for the cupcake with the most sprinkles?  Or just natural selection at its finest?,|The With Extra Sprinkles comes with one Polka Green watch face and one White strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201108,81750201306,Shake What Your Modify Gave Ya,|What'd it give you? Class, sophistication, instant attractiveness and possibly a watch tan line|,|The Shake What Your Modify Gave Ya comes with one Polka Green watch face and one Yellow strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201301,Big Time Bow Tie,Lavender polka dot bow tie? Matching Modify?  Why you're ready for the Oscars now Mr Big Time.,|The Big Time Bow Tie comes with one Polka Lav watch face and one Black strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201327,Glam Glam Thank You Ma'am,Because it's polite to say thank you,|The Glam Glam Thank You Ma'am comes with one Polka Lav watch face and one Black Glitter strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201304,Meeting of the Minds,Sunday? 4pm? See you there!,|The Meeting of the Minds comes with one Polka Lav watch face and one Blue Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201308,Visual Electroanimalmagnetism,|If you don't like humans running up to you and asking for an autograph, don't wear this watch|,|The Visual Electroanimalmagnetism comes with one Polka Lav watch face and one Blue Royal strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201312,Settle in Cataan,|It's not dorky. It's not. Spend an hour, learn the game, then send us a thank you note|,|The Settle in Cataan comes with one Polka Lav watch face and one Brown strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201311,The Younger Brother,|While the Christmas presents are likely pretty sweet, it's gotta be rough to be the brother of the sexiest man on the planet: http://bit.ly/nMGzLV|,|The The Younger Brother comes with one Polka Lav watch face and one Burnt Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201324,Shnozzberries,|Yep, they taste like Shnozzberries|,|The Shnozzberries comes with one Polka Lav watch face and one Crimson strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201317,Lava Lamp,We don't know why this was ever so popular... except that we're currently searching Craigslist to outfit our HQ with one,|The Lava Lamp comes with one Polka Lav watch face and one Glow In the Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201307,|No, You're Schmoopy!|,|We could name every watch after a Seinfeld reference, but instead choose only the cream of the crop: http://www.youtube.com/watch?v=mii8aJklEOg|,|The No, You're Schmoopy! comes with one Polka Lav watch face and one Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201302,Modonnafy,|This watch feels like a combination of Donna Summers, Madonna and Donald Trump.  And by that we mean sexy.|,|The Modonnafy comes with one Polka Lav watch face and one Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201310,Not Your Mama's Modify,Only because you kept it for yourself,|The Not Your Mama's Modify comes with one Polka Lav watch face and one Lime Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201328,Cut the Pickle,Tickle tickle!!!,|The Cut the Pickle comes with one Polka Lav watch face and one Mint strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201326,Groundhogs Day,Groundhogs Day (get it!?!?),|The Groundhogs Day comes with one Polka Lav watch face and one Navy Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201318,High Society,Keep the sweater pastel and the nose high... you're on your way,|The High Society comes with one Polka Lav watch face and one Neon Coral strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201320,Who Throws a Shoe?,|Really, who throws a shoe? (http://www.youtube.com/watch?v=5D5oKEVqQJg)|,|The Who Throws a Shoe? comes with one Polka Lav watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201330,See Spot(s) Run,See Spot(s) on your wrist,|The See Spot(s) Run comes with one Polka Lav watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201325,Polka-hontas,The original hottie,|The Polka-hontas comes with one Polka Lav watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201316,Your Fairy Modmother,She takes care of everything....until midnight,|The Your Fairy Modmother comes with one Polka Lav watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201313,Pajama Party,|Here at Modify HQ, we have swapped out casual Friday in favor of Pajama Party PMâ¦ every day|,|The Pajama Party comes with one Polka Lav watch face and one Pink Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201314,1999,Funny story. Aaron once met Prince (he of the oft-purply wardrobe). And Prince sounds just like Dave Chappelle's impersonation of Prince.,|The 1999 comes with one Polka Lav watch face and one Purple Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201305,Occupational Hazard,Sometimes looking too awesome can be dangerous for everyone around you.  Wear your Modify only when it's safe.,|The Occupational Hazard comes with one Polka Lav watch face and one Red strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201329,Naughty Pilate Body,Yeah - you got it going on.,|The Naughty Pilate Body comes with one Polka Lav watch face and one Robin's Egg Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201322,That's Not My Name,|It's not?  Sorry, I was thinking of what we'd name our first daughter.|,|The That's Not My Name comes with one Polka Lav watch face and one Royal Purple strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201321,|Yeah Thanks, She's Okay|,Perfectly gloriously awkward porch scene (http://www.youtube.com/watch?v=1tD_OXofo7k),|The Yeah Thanks, She's Okay comes with one Polka Lav watch face and one Seafoam strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201323,Sufferin' Sucatash,Probably should be called "Thuffering Thucatash",|The Sufferin' Sucatash comes with one Polka Lav watch face and one SF Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201315,Humpty Dumpty,|Unlike our friend Humpty, you can always put the Modify Watch together again.|,|The Humpty Dumpty comes with one Polka Lav watch face and one Slate Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201321,Christine's Beautiful Friend,|Ceremonily named after ModiFamily Hall of Famer, Abby Hoy|,|The Christine's Beautiful Friend comes with one Polka Lav watch face and one Turquoise strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201303,Great Expectations,Keep time to the literary classic with this wrist masterpiece,|The Great Expectations comes with one Polka Lav watch face and one White strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201107,81750201306,The Complex Napolean,|Maybe if Napolean had been wearing a Modify, things may have worked out a little better at Waterloo|,|The The Complex Napolean comes with one Polka Lav watch face and one Yellow strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201301,The Devil Wears Mod-a,|If you plan to sell your soul to the devil, be sure to look damn good doing it|,|The The Devil Wears Mod-a comes with one Polka Red watch face and one Black strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201327,Intergalactic Dope Machine,Because Dopeness only travels on wrists and machines,|The Intergalactic Dope Machine comes with one Polka Red watch face and one Black Glitter strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201304,Here's Waldo,|Oh man, he doesn't look so good - http://bit.ly/9YkxuR (named by: James Dyett - Facebook contest winner)|,|The Here's Waldo comes with one Polka Red watch face and one Blue Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201308,The Hotty Moddy,|If you want my Moddy and ya think I'm sexy, come on sugar let me know|,|The The Hotty Moddy comes with one Polka Red watch face and one Blue Royal strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201312,The Go-To,|Like the black suit and little black dress, this combo is the key element in every wardrobe|,|The The Go-To comes with one Polka Red watch face and one Brown strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201311,The Naughty Moddy,Every seductive dance starts with the removal of the Modify,|The The Naughty Moddy comes with one Polka Red watch face and one Burnt Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201324,Spot On,|If you're going to be on, it's better to be spot on|,|The Spot On comes with one Polka Red watch face and one Crimson strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201317,Radioactive Ladybug,|Somehow this could only exist in the Simpson's, with Homer asleep at the job again|,|The Radioactive Ladybug comes with one Polka Red watch face and one Glow In the Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201307,CPT Hook,|He may have been a jerk, but he had fashion|,|The CPT Hook comes with one Polka Red watch face and one Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201302,The Gaudy Moddy,|When you're feeling like it's time for a little bling, add this Modify to the mix|,|The The Gaudy Moddy comes with one Polka Red watch face and one Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201310,The Thai Tuxedo,Got some swim trunks?  A bikini?  Your Modify?  You're ready to roll.,|The The Thai Tuxedo comes with one Polka Red watch face and one Lime Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201328,I Love You Like a Love Song,|And our heart goes beat, beat, beat|,|The I Love You Like a Love Song comes with one Polka Red watch face and one Mint strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201326,Dude Bug,Because Lady Bugs gots to find love too (Named by Kachi Okoronkwo on Facebook),|The Dude Bug comes with one Polka Red watch face and one Navy Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201318,Get in My Belly!,|I want my baby back, baby back, baby back... (http://www.youtube.com/watch?NR=1&v=E2QGouUrn5Q&feature=endscreen)|,|The Get in My Belly! comes with one Polka Red watch face and one Neon Coral strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201320,Aesop's Fables,|The man gave us defining stories of morality, but no one names their kid after him any more?  What gives?|,|The Aesop's Fables comes with one Polka Red watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201330,Measles A Go Go,|Measels?!?! Go, go, go away please!|,|The Measles A Go Go comes with one Polka Red watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201325,Pie in the Sky,How did this saying come to symbolize something difficult to achieve?  We don't know either.  But we do love pie.,|The Pie in the Sky comes with one Polka Red watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201316,Cornish Game Hen Pox,How did chicken pox get named after chicken anyway?,|The Cornish Game Hen Pox comes with one Polka Red watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201313,Lisa and Screech,A match made in TV heaven,|The Lisa and Screech comes with one Polka Red watch face and one Pink Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201314,Kimchi Kruiser,Hit your favorite Korean BBQ joint in style with this spicy accessory.,|The Kimchi Kruiser comes with one Polka Red watch face and one Purple Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201305,Sebastian,Sha-la-la-la-la-la-la my oh my! Don't be shy! You got to kiss the girl! (wha wha!) http://www.youtube.com/watch?v=9QrKiod8rXM,|The Sebastian comes with one Polka Red watch face and one Red strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201329,Jelly Belly,|Much, much, much more delicious than Belly Jelly. FACT.|,|The Jelly Belly comes with one Polka Red watch face and one Robin's Egg Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201322,The Sun is Flat,Take that all you non-believers,|The The Sun is Flat comes with one Polka Red watch face and one Royal Purple strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201321,K-Pop King,|The K-Pop revolution is coming, will you be left behind?|,|The K-Pop King comes with one Polka Red watch face and one Seafoam strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201323,Modichusettes,A democratic watch for a democratic state,|The Modichusettes comes with one Polka Red watch face and one SF Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201315,The Speckled Elephant,|I Like Peanuts, Parades, Bright Colors & Super Dope Watches (named by: Kenny Pete - Facebook naming contest winner)|,|The The Speckled Elephant comes with one Polka Red watch face and one Slate Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201321,The Bull Durham,There's only one thing you can't say to an ump...,|The The Bull Durham comes with one Polka Red watch face and one Turquoise strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201303,Chicken Pox,This name was just slightly catchier than Rubiscella,|The Chicken Pox comes with one Polka Red watch face and one White strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201109,81750201306,The Dotty Moddy,Polka dots are to high fashion what pepper is to pepperoni. Did we do that right?,|The The Dotty Moddy comes with one Polka Red watch face and one Yellow strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201301,Posey in Black,0,|The Posey in Black comes with one Posey watch face and one Black strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201327,Posey in Black Glitter,0,|The Posey in Black Glitter comes with one Posey watch face and one Black Glitter strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201304,Posey in Sky Blue,0,|The Posey in Sky Blue comes with one Posey watch face and one Blue Light strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201308,Posey in Blue,0,|The Posey in Blue comes with one Posey watch face and one Blue Royal strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201312,Posey in Brown,0,|The Posey in Brown comes with one Posey watch face and one Brown strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201311,Posey in Orange,0,|The Posey in Orange comes with one Posey watch face and one Burnt Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201324,Posey in Maroon,0,|The Posey in Maroon comes with one Posey watch face and one Crimson strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201317,Posey in Glow in the Dark,0,|The Posey in Glow in the Dark comes with one Posey watch face and one Glow In the Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201307,Posey in Green,0,|The Posey in Green comes with one Posey watch face and one Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201302,Posey in Grey,0,|The Posey in Grey comes with one Posey watch face and one Grey strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201310,Posey in Lime Green,0,|The Posey in Lime Green comes with one Posey watch face and one Lime Green strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201328,Posey in Mint,0,|The Posey in Mint comes with one Posey watch face and one Mint strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201326,Posey in Navy,He may need this combo to pickup his MVP award,|The Posey in Navy comes with one Posey watch face and one Navy Blue strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201318,Posey in Neon Coral,0,|The Posey in Neon Coral comes with one Posey watch face and one Neon Coral strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201320,Posey in Neon Orange,0,|The Posey in Neon Orange comes with one Posey watch face and one Neon Orange strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201330,Posey in Orchid,0,|The Posey in Orchid comes with one Posey watch face and one Orchid strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201325,Posey in Mustard,0,|The Posey in Mustard comes with one Posey watch face and one Pine Lime strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
81750201123,81750201316,Posey in Dark Pink,0,|The Posey in Dark Pink comes with one Posey watch face and one Pink Dark strap. the watch face is removable so that you can mix-and-match faces and straps of all styles from your modify collection. the strap is made from a soft and comfortable silicone material, the face is made from a scratch-resistant polycarbonate and stainless steel.|
